groupsize,protocol,operation,clientrole,setuptime,operationtime
64,FULL,remove,RECIPIENT,30.037019,39.712905
64,FULL,remove,RECIPIENT,31.619783,40.315956
64,FULL,remove,RECIPIENT,29.843551,39.522583
64,FULL,remove,RECIPIENT,28.408756,40.237212
64,FULL,remove,RECIPIENT,31.884776,40.08506
64,FULL,remove,RECIPIENT,29.38619,40.439338
64,FULL,remove,RECIPIENT,33.714987,41.683039
64,FULL,remove,RECIPIENT,30.692794,40.265845
64,FULL,remove,RECIPIENT,34.631249,40.191411
64,FULL,remove,RECIPIENT,30.997244,39.647905
64,FULL,remove,RECIPIENT,33.875,42.579878
64,FULL,remove,RECIPIENT,32.506339,42.022687
64,FULL,remove,RECIPIENT,34.396835,39.994895
64,FULL,remove,RECIPIENT,31.340556,40.321828
64,FULL,remove,RECIPIENT,29.153927,39.726409
64,FULL,remove,RECIPIENT,31.783766,41.269941
64,FULL,remove,RECIPIENT,34.879531,41.779044
64,FULL,remove,RECIPIENT,30.079769,40.244471
64,FULL,remove,RECIPIENT,32.906707,40.407079
64,FULL,remove,RECIPIENT,35.003081,42.465082
64,FULL,remove,RECIPIENT,30.515562,40.737471
64,FULL,remove,RECIPIENT,28.287824,39.92708
64,FULL,remove,RECIPIENT,35.05727,38.278221
64,FULL,remove,RECIPIENT,30.338279,41.405955
64,FULL,remove,RECIPIENT,31.926802,42.303144
64,FULL,remove,RECIPIENT,30.154524,41.197021
64,FULL,remove,RECIPIENT,31.586326,40.493952
64,FULL,remove,RECIPIENT,34.096773,40.442294
64,FULL,remove,RECIPIENT,34.575787,42.193016
64,FULL,remove,RECIPIENT,33.55083,40.410197
128,FULL,message,SENDER,89.730306,0.123619
128,FULL,message,RECIPIENT,89.350592,1.013404
128,FULL,message,RECIPIENT,97.345916,1.029097
128,FULL,message,RECIPIENT,93.71681,1.034927
128,FULL,message,RECIPIENT,95.682995,1.023597
128,FULL,message,RECIPIENT,98.169647,0.959078
128,FULL,message,RECIPIENT,85.849858,1.016556
128,FULL,message,RECIPIENT,96.199364,0.981194
128,FULL,message,RECIPIENT,98.542801,0.982748
128,FULL,message,RECIPIENT,89.930751,1.083337
128,FULL,message,RECIPIENT,92.494622,0.965071
128,FULL,message,RECIPIENT,101.397163,0.952946
128,FULL,message,RECIPIENT,101.61502,0.994201
128,FULL,message,RECIPIENT,102.585193,0.959056
128,FULL,message,RECIPIENT,100.851514,0.962942
128,FULL,message,RECIPIENT,97.719934,0.966913
128,FULL,message,RECIPIENT,100.676854,0.95065
128,FULL,message,RECIPIENT,98.663411,0.948953
128,FULL,message,RECIPIENT,98.585419,0.966307
128,FULL,message,RECIPIENT,98.161027,0.923625
128,FULL,message,RECIPIENT,97.569564,0.973887
128,FULL,message,RECIPIENT,97.875155,0.967747
128,FULL,message,RECIPIENT,93.436549,0.955775
128,FULL,message,RECIPIENT,96.374339,0.932061
128,FULL,message,RECIPIENT,99.62246,0.954164
128,FULL,message,RECIPIENT,98.33765,0.91496
128,FULL,message,RECIPIENT,100.826194,0.95388
128,FULL,message,RECIPIENT,99.434156,0.968889
128,FULL,message,RECIPIENT,97.092939,0.966913
128,FULL,message,RECIPIENT,90.758739,0.967851
128,FULL,message,RECIPIENT,97.994963,0.945381
128,FULL,message,RECIPIENT,96.068312,0.960348
128,FULL,message,RECIPIENT,101.930001,0.955323
128,FULL,message,RECIPIENT,102.600488,0.96571
128,FULL,message,RECIPIENT,99.990376,1.004878
128,FULL,message,RECIPIENT,91.685444,1.051393
128,FULL,message,RECIPIENT,98.284401,0.973295
128,FULL,message,RECIPIENT,98.731678,0.963607
128,FULL,message,RECIPIENT,102.958429,0.966875
128,FULL,message,RECIPIENT,101.770027,0.959484
128,FULL,message,RECIPIENT,98.655544,0.931738
128,FULL,message,RECIPIENT,101.629407,0.967529
128,FULL,message,RECIPIENT,93.624958,0.986281
128,FULL,message,RECIPIENT,101.560828,0.960494
128,FULL,message,RECIPIENT,102.962857,0.984069
128,FULL,message,RECIPIENT,98.663295,0.960695
128,FULL,message,RECIPIENT,90.213081,0.9677
128,FULL,message,RECIPIENT,93.409982,0.908237
128,FULL,message,RECIPIENT,102.119966,0.976065
128,FULL,message,RECIPIENT,97.895387,0.984746
128,FULL,message,RECIPIENT,101.069055,0.975443
128,FULL,message,RECIPIENT,94.152485,1.067393
128,FULL,message,RECIPIENT,100.612272,0.958585
128,FULL,message,RECIPIENT,89.222769,0.962902
128,FULL,message,RECIPIENT,92.642478,1.018223
128,FULL,message,RECIPIENT,102.680246,0.978714
128,FULL,message,RECIPIENT,94.008509,0.961289
128,FULL,message,RECIPIENT,96.161478,0.943938
128,FULL,message,RECIPIENT,84.264027,1.037744
128,FULL,message,RECIPIENT,101.239619,1.004833
128,FULL,message,RECIPIENT,101.977234,0.962939
128,FULL,message,RECIPIENT,90.276118,1.008988
128,FULL,message,RECIPIENT,100.173704,0.979114
128,FULL,message,RECIPIENT,92.028753,1.001871
128,FULL,message,RECIPIENT,91.026283,0.790109
128,FULL,message,RECIPIENT,98.711237,1.013392
128,FULL,message,RECIPIENT,102.302749,1.036639
128,FULL,message,RECIPIENT,92.839462,1.058021
128,FULL,message,RECIPIENT,100.343153,1.03004
128,FULL,message,RECIPIENT,101.613823,0.846243
128,FULL,message,RECIPIENT,101.46567,1.086079
128,FULL,message,RECIPIENT,101.047579,1.047985
128,FULL,message,RECIPIENT,98.984957,1.036313
128,FULL,message,RECIPIENT,99.581195,1.029049
128,FULL,message,RECIPIENT,101.674585,1.059816
128,FULL,message,RECIPIENT,102.061777,1.047974
128,FULL,message,RECIPIENT,100.816641,1.036274
128,FULL,message,RECIPIENT,100.4077,1.110619
128,FULL,message,RECIPIENT,91.823897,1.047034
128,FULL,message,RECIPIENT,101.029381,1.042768
128,FULL,message,RECIPIENT,102.040296,1.043733
128,FULL,message,RECIPIENT,98.742057,1.018858
128,FULL,message,RECIPIENT,101.786141,1.039525
128,FULL,message,RECIPIENT,99.17609,1.040841
128,FULL,message,RECIPIENT,98.538086,1.017219
128,FULL,message,RECIPIENT,100.382055,1.058846
128,FULL,message,RECIPIENT,95.722831,0.704395
128,FULL,message,RECIPIENT,101.259159,1.028888
128,FULL,message,RECIPIENT,101.74919,0.998361
128,FULL,message,RECIPIENT,101.790512,1.035952
128,FULL,message,RECIPIENT,95.633303,1.046312
128,FULL,message,RECIPIENT,99.915015,1.032519
128,FULL,message,RECIPIENT,100.60432,1.004993
128,FULL,message,RECIPIENT,103.152904,0.965376
128,FULL,message,RECIPIENT,97.961229,1.043487
128,FULL,message,RECIPIENT,101.489274,1.002092
128,FULL,message,RECIPIENT,101.05747,0.973397
128,FULL,message,RECIPIENT,101.344319,0.97374
128,FULL,message,RECIPIENT,100.848083,0.988407
128,FULL,message,RECIPIENT,94.086174,0.995427
128,FULL,message,RECIPIENT,99.807599,1.036664
128,FULL,message,RECIPIENT,102.777729,1.023431
128,FULL,message,RECIPIENT,102.417029,1.063235
128,FULL,message,RECIPIENT,101.339986,1.068791
128,FULL,message,RECIPIENT,102.113085,1.047753
128,FULL,message,RECIPIENT,102.901422,1.028302
128,FULL,message,RECIPIENT,101.919418,1.015781
128,FULL,message,RECIPIENT,101.966475,0.991934
128,FULL,message,RECIPIENT,100.673346,1.025361
128,FULL,message,RECIPIENT,99.943312,0.998369
128,FULL,message,RECIPIENT,96.248515,1.062064
128,FULL,message,RECIPIENT,100.431672,1.0358
128,FULL,message,RECIPIENT,91.375614,1.070388
128,FULL,message,RECIPIENT,101.030049,1.027707
128,FULL,message,RECIPIENT,101.318771,1.025916
128,FULL,message,RECIPIENT,89.319792,1.035391
128,FULL,message,RECIPIENT,96.665416,1.034295
128,FULL,message,RECIPIENT,102.028621,1.028602
128,FULL,message,RECIPIENT,100.415815,1.001434
128,FULL,message,RECIPIENT,102.012358,0.958995
128,FULL,message,RECIPIENT,98.222299,1.00821
128,FULL,message,RECIPIENT,101.388984,1.026487
128,FULL,message,RECIPIENT,103.299281,1.039341
128,FULL,message,RECIPIENT,100.577325,0.994555
128,FULL,message,RECIPIENT,99.319,0.738714
128,FULL,message,RECIPIENT,90.378774,0.956464
128,FULL,message,RECIPIENT,100.792422,0.727613
128,FULL,message,RECIPIENT,103.054213,0.973363
22,FULL,remove,SENDER,6.983022,6.526238
22,FULL,remove,RECIPIENT,8.014945,0.818204
22,FULL,remove,RECIPIENT,8.068377,7.088535
22,FULL,remove,RECIPIENT,7.904279,7.095214
22,FULL,remove,RECIPIENT,8.075144,7.185318
22,FULL,remove,RECIPIENT,8.05481,6.974591
22,FULL,remove,RECIPIENT,8.013045,7.150052
22,FULL,remove,RECIPIENT,7.805833,5.422669
22,FULL,remove,RECIPIENT,8.024022,7.127178
22,FULL,remove,RECIPIENT,8.148574,6.991981
22,FULL,remove,RECIPIENT,8.326288,7.056086
22,FULL,remove,RECIPIENT,7.90757,7.116989
22,FULL,remove,RECIPIENT,8.181428,7.160511
22,FULL,remove,RECIPIENT,7.489645,7.180975
22,FULL,remove,RECIPIENT,7.951594,6.375908
22,FULL,remove,RECIPIENT,8.176572,7.135552
22,FULL,remove,RECIPIENT,7.852754,7.244932
22,FULL,remove,RECIPIENT,7.965966,7.233674
22,FULL,remove,RECIPIENT,7.972811,6.561281
22,FULL,remove,RECIPIENT,7.6558,5.494689
22,FULL,remove,RECIPIENT,7.807164,7.240747
22,FULL,remove,RECIPIENT,6.961795,7.048886
16,FULL,message,SENDER,4.933089,0.041618
16,FULL,message,RECIPIENT,6.072238,0.385833
16,FULL,message,RECIPIENT,6.01617,0.450313
16,FULL,message,RECIPIENT,5.892311,0.393179
16,FULL,message,RECIPIENT,4.906071,0.341298
16,FULL,message,RECIPIENT,5.972051,0.341667
16,FULL,message,RECIPIENT,5.9616,0.349587
16,FULL,message,RECIPIENT,5.833165,0.386455
16,FULL,message,RECIPIENT,5.942271,0.325537
16,FULL,message,RECIPIENT,5.961656,0.34403
16,FULL,message,RECIPIENT,5.700825,0.341406
16,FULL,message,RECIPIENT,5.922,0.334583
16,FULL,message,RECIPIENT,5.681477,0.331075
16,FULL,message,RECIPIENT,5.886851,0.236298
16,FULL,message,RECIPIENT,5.855354,0.366739
16,FULL,message,RECIPIENT,5.783613,0.396373
128,FULL,update,SENDER,83.534668,103.055247
128,FULL,update,RECIPIENT,88.765329,108.418146
128,FULL,update,RECIPIENT,88.013119,105.249518
128,FULL,update,RECIPIENT,87.517449,108.029917
128,FULL,update,RECIPIENT,94.228611,107.896331
128,FULL,update,RECIPIENT,95.35739,108.233942
128,FULL,update,RECIPIENT,98.014888,108.135061
128,FULL,update,RECIPIENT,85.915779,104.917048
128,FULL,update,RECIPIENT,95.084971,108.228952
128,FULL,update,RECIPIENT,95.599152,107.959491
128,FULL,update,RECIPIENT,89.941288,105.827851
128,FULL,update,RECIPIENT,92.499265,107.253735
128,FULL,update,RECIPIENT,91.282476,105.951133
128,FULL,update,RECIPIENT,92.958499,107.862754
128,FULL,update,RECIPIENT,99.72135,107.971198
128,FULL,update,RECIPIENT,89.960663,107.833113
128,FULL,update,RECIPIENT,90.922637,107.245359
128,FULL,update,RECIPIENT,86.082255,107.545812
128,FULL,update,RECIPIENT,88.838263,107.849693
128,FULL,update,RECIPIENT,96.101655,108.186455
128,FULL,update,RECIPIENT,99.814419,106.934355
128,FULL,update,RECIPIENT,81.107468,105.79028
128,FULL,update,RECIPIENT,81.087413,106.076152
128,FULL,update,RECIPIENT,94.123775,107.774562
128,FULL,update,RECIPIENT,93.163714,108.411868
128,FULL,update,RECIPIENT,95.100971,107.643761
128,FULL,update,RECIPIENT,90.409549,107.434818
128,FULL,update,RECIPIENT,96.11175,108.188096
128,FULL,update,RECIPIENT,86.859145,107.808973
128,FULL,update,RECIPIENT,93.943094,108.320272
128,FULL,update,RECIPIENT,96.913222,108.318567
128,FULL,update,RECIPIENT,94.791491,107.891973
128,FULL,update,RECIPIENT,98.400975,104.900121
128,FULL,update,RECIPIENT,92.072828,107.587521
128,FULL,update,RECIPIENT,83.501729,107.3288
128,FULL,update,RECIPIENT,97.346256,108.208333
128,FULL,update,RECIPIENT,96.450417,108.495742
128,FULL,update,RECIPIENT,95.174912,107.726263
128,FULL,update,RECIPIENT,95.653716,108.596422
128,FULL,update,RECIPIENT,98.366244,108.24998
128,FULL,update,RECIPIENT,82.751107,105.577192
128,FULL,update,RECIPIENT,95.605361,108.155861
128,FULL,update,RECIPIENT,97.431318,107.765444
128,FULL,update,RECIPIENT,96.848767,105.102159
128,FULL,update,RECIPIENT,99.162092,107.740488
128,FULL,update,RECIPIENT,98.532208,107.539098
128,FULL,update,RECIPIENT,88.324806,108.269914
128,FULL,update,RECIPIENT,97.70493,107.542518
128,FULL,update,RECIPIENT,87.771998,106.989988
128,FULL,update,RECIPIENT,83.500011,108.164503
128,FULL,update,RECIPIENT,90.216258,105.210548
128,FULL,update,RECIPIENT,96.927428,106.920871
128,FULL,update,RECIPIENT,87.445769,108.229312
128,FULL,update,RECIPIENT,83.157273,106.958304
128,FULL,update,RECIPIENT,98.144963,106.056166
128,FULL,update,RECIPIENT,96.106089,107.628376
128,FULL,update,RECIPIENT,89.2465,106.951976
128,FULL,update,RECIPIENT,95.894426,107.996917
128,FULL,update,RECIPIENT,91.156088,108.079703
128,FULL,update,RECIPIENT,99.406384,106.145694
128,FULL,update,RECIPIENT,91.930295,107.863424
128,FULL,update,RECIPIENT,95.638588,108.352313
128,FULL,update,RECIPIENT,95.548403,107.878595
128,FULL,update,RECIPIENT,94.759852,108.088892
128,FULL,update,RECIPIENT,91.079543,108.653954
128,FULL,update,RECIPIENT,97.022329,104.3654
128,FULL,update,RECIPIENT,94.982154,107.747042
128,FULL,update,RECIPIENT,95.393288,107.827643
128,FULL,update,RECIPIENT,99.35816,108.057427
128,FULL,update,RECIPIENT,89.039988,108.478495
128,FULL,update,RECIPIENT,93.206715,107.935913
128,FULL,update,RECIPIENT,95.518422,108.598836
128,FULL,update,RECIPIENT,84.706552,104.467571
128,FULL,update,RECIPIENT,90.296513,104.884007
128,FULL,update,RECIPIENT,94.556463,107.837036
128,FULL,update,RECIPIENT,96.245564,108.124342
128,FULL,update,RECIPIENT,93.688915,107.91706
128,FULL,update,RECIPIENT,93.214912,107.001826
128,FULL,update,RECIPIENT,81.334639,107.822839
128,FULL,update,RECIPIENT,97.97837,106.184869
128,FULL,update,RECIPIENT,90.227878,108.310007
128,FULL,update,RECIPIENT,96.091147,107.93376
128,FULL,update,RECIPIENT,92.546671,107.703034
128,FULL,update,RECIPIENT,99.27534,106.186008
128,FULL,update,RECIPIENT,94.447009,108.132284
128,FULL,update,RECIPIENT,95.20258,108.267941
128,FULL,update,RECIPIENT,99.776947,108.255935
128,FULL,update,RECIPIENT,85.941661,105.328687
128,FULL,update,RECIPIENT,95.408381,108.072973
128,FULL,update,RECIPIENT,89.527382,106.947063
128,FULL,update,RECIPIENT,84.103268,107.469605
128,FULL,update,RECIPIENT,92.9836,107.963272
128,FULL,update,RECIPIENT,99.588536,107.58118
128,FULL,update,RECIPIENT,87.164396,107.632004
128,FULL,update,RECIPIENT,94.987654,107.891237
128,FULL,update,RECIPIENT,90.234442,108.267109
128,FULL,update,RECIPIENT,98.241554,107.484081
128,FULL,update,RECIPIENT,98.541661,108.015908
128,FULL,update,RECIPIENT,95.284311,107.913863
128,FULL,update,RECIPIENT,83.6087,106.848552
128,FULL,update,RECIPIENT,94.914299,108.131799
128,FULL,update,RECIPIENT,86.622205,108.047996
128,FULL,update,RECIPIENT,88.24152,106.878071
128,FULL,update,RECIPIENT,83.240088,106.246807
128,FULL,update,RECIPIENT,90.050464,107.492369
128,FULL,update,RECIPIENT,97.030479,108.495683
128,FULL,update,RECIPIENT,96.377147,107.71379
128,FULL,update,RECIPIENT,91.704978,108.064552
128,FULL,update,RECIPIENT,83.956434,107.496964
128,FULL,update,RECIPIENT,81.466635,106.789155
128,FULL,update,RECIPIENT,91.37404,107.296984
128,FULL,update,RECIPIENT,79.982706,107.340707
128,FULL,update,RECIPIENT,94.800975,107.658165
128,FULL,update,RECIPIENT,87.193698,108.262147
128,FULL,update,RECIPIENT,84.966811,107.818677
128,FULL,update,RECIPIENT,96.793376,107.772174
128,FULL,update,RECIPIENT,97.148628,106.327835
128,FULL,update,RECIPIENT,88.29971,106.487934
128,FULL,update,RECIPIENT,97.582895,108.529513
128,FULL,update,RECIPIENT,95.415364,107.507412
128,FULL,update,RECIPIENT,97.815141,105.130942
128,FULL,update,RECIPIENT,87.35317,106.986904
128,FULL,update,RECIPIENT,95.357981,108.305553
128,FULL,update,RECIPIENT,95.673149,107.756333
128,FULL,update,RECIPIENT,95.086301,107.011116
128,FULL,update,RECIPIENT,99.327307,104.564596
128,FULL,update,RECIPIENT,93.049934,108.094857
128,FULL,update,RECIPIENT,98.714477,108.094879
8,FULL,message,SENDER,3.865155,0.037001
8,FULL,message,RECIPIENT,7.453947,0.53105
8,FULL,message,RECIPIENT,7.451523,0.527067
8,FULL,message,RECIPIENT,7.290737,0.28583
8,FULL,message,RECIPIENT,7.32065,0.346005
8,FULL,message,RECIPIENT,7.423354,0.390299
8,FULL,message,RECIPIENT,5.811774,0.43949
8,FULL,message,RECIPIENT,7.42806,0.452974
8,FULL,message,SENDER,2.77219,0.234592
8,FULL,message,RECIPIENT,4.104589,0.643297
8,FULL,message,RECIPIENT,4.081886,0.462256
8,FULL,message,RECIPIENT,4.032695,0.423038
8,FULL,message,RECIPIENT,4.040206,0.310905
8,FULL,message,RECIPIENT,4.022016,0.542013
8,FULL,message,RECIPIENT,3.376933,0.473472
8,FULL,message,RECIPIENT,4.050594,0.409363
16,FULL,message,SENDER,4.721248,0.150583
16,FULL,message,RECIPIENT,6.324531,0.434188
16,FULL,message,RECIPIENT,6.086951,0.440484
16,FULL,message,RECIPIENT,5.91406,0.370221
16,FULL,message,RECIPIENT,6.075274,0.440226
16,FULL,message,RECIPIENT,6.06597,0.362264
16,FULL,message,RECIPIENT,5.959261,0.360026
16,FULL,message,RECIPIENT,5.914957,0.36391
16,FULL,message,RECIPIENT,6.056961,0.419241
16,FULL,message,RECIPIENT,4.885902,0.346349
16,FULL,message,RECIPIENT,6.164645,0.32521
16,FULL,message,RECIPIENT,5.133925,0.354341
16,FULL,message,RECIPIENT,6.009429,0.319897
16,FULL,message,RECIPIENT,5.758978,0.345342
16,FULL,message,RECIPIENT,4.631463,0.235399
16,FULL,message,RECIPIENT,5.49209,0.334041
128,FULL,message,SENDER,64.406462,0.162328
128,FULL,message,RECIPIENT,73.759136,1.068138
128,FULL,message,RECIPIENT,73.908956,0.988747
128,FULL,message,RECIPIENT,68.832788,1.062877
128,FULL,message,RECIPIENT,75.677047,1.041201
128,FULL,message,RECIPIENT,73.750507,1.010614
128,FULL,message,RECIPIENT,80.194811,0.964969
128,FULL,message,RECIPIENT,76.263247,1.012379
128,FULL,message,RECIPIENT,69.528965,0.996061
128,FULL,message,RECIPIENT,70.602149,0.983462
128,FULL,message,RECIPIENT,72.917125,1.008982
128,FULL,message,RECIPIENT,71.593901,0.971599
128,FULL,message,RECIPIENT,74.552468,0.987234
128,FULL,message,RECIPIENT,78.88997,0.965211
128,FULL,message,RECIPIENT,74.799506,0.986171
128,FULL,message,RECIPIENT,69.637329,1.092757
128,FULL,message,RECIPIENT,82.088384,0.974815
128,FULL,message,RECIPIENT,71.066397,1.092418
128,FULL,message,RECIPIENT,70.439536,0.986849
128,FULL,message,RECIPIENT,67.755868,1.079232
128,FULL,message,RECIPIENT,74.120757,0.971215
128,FULL,message,RECIPIENT,72.995595,0.953477
128,FULL,message,RECIPIENT,67.365925,1.003279
128,FULL,message,RECIPIENT,76.552607,0.954238
128,FULL,message,RECIPIENT,70.329793,0.95174
128,FULL,message,RECIPIENT,59.884123,0.962553
128,FULL,message,RECIPIENT,68.595234,0.98044
128,FULL,message,RECIPIENT,72.93901,0.984333
128,FULL,message,RECIPIENT,73.907937,1.008884
128,FULL,message,RECIPIENT,74.075367,0.959589
128,FULL,message,RECIPIENT,69.084416,0.971853
128,FULL,message,RECIPIENT,72.582268,0.95423
128,FULL,message,RECIPIENT,72.246804,0.981522
128,FULL,message,RECIPIENT,76.445529,0.646788
128,FULL,message,RECIPIENT,74.579473,0.96267
128,FULL,message,RECIPIENT,67.438677,0.947731
128,FULL,message,RECIPIENT,76.909378,0.972453
128,FULL,message,RECIPIENT,75.865629,0.957314
128,FULL,message,RECIPIENT,66.012167,0.803241
128,FULL,message,RECIPIENT,71.968811,0.933941
128,FULL,message,RECIPIENT,66.10322,0.949464
128,FULL,message,RECIPIENT,70.610274,1.006172
128,FULL,message,RECIPIENT,72.462291,1.002898
128,FULL,message,RECIPIENT,75.793214,0.943234
128,FULL,message,RECIPIENT,67.937594,0.958998
128,FULL,message,RECIPIENT,68.32485,0.955411
128,FULL,message,RECIPIENT,79.35652,0.946578
128,FULL,message,RECIPIENT,74.645515,1.005998
128,FULL,message,RECIPIENT,81.305433,0.974428
128,FULL,message,RECIPIENT,79.633107,0.947001
128,FULL,message,RECIPIENT,71.480629,0.961143
128,FULL,message,RECIPIENT,70.853904,0.990165
128,FULL,message,RECIPIENT,62.486648,1.001942
128,FULL,message,RECIPIENT,73.316693,0.948465
128,FULL,message,RECIPIENT,69.630892,0.974333
128,FULL,message,RECIPIENT,66.698204,1.006079
128,FULL,message,RECIPIENT,67.97188,1.012253
128,FULL,message,RECIPIENT,70.873855,0.965937
128,FULL,message,RECIPIENT,81.250243,0.97759
128,FULL,message,RECIPIENT,74.84515,1.057898
128,FULL,message,RECIPIENT,72.910074,0.972167
128,FULL,message,RECIPIENT,74.886433,0.965717
128,FULL,message,RECIPIENT,64.692345,0.97148
128,FULL,message,RECIPIENT,78.099168,0.920189
128,FULL,message,RECIPIENT,67.543076,1.063292
128,FULL,message,RECIPIENT,66.669826,1.017058
128,FULL,message,RECIPIENT,71.690134,1.041351
128,FULL,message,RECIPIENT,74.90634,1.038537
128,FULL,message,RECIPIENT,85.465952,1.008272
128,FULL,message,RECIPIENT,73.406808,1.030402
128,FULL,message,RECIPIENT,71.329876,1.020459
128,FULL,message,RECIPIENT,71.745145,0.992048
128,FULL,message,RECIPIENT,70.438789,1.045342
128,FULL,message,RECIPIENT,66.305231,1.116839
128,FULL,message,RECIPIENT,70.431369,1.020439
128,FULL,message,RECIPIENT,66.388222,0.992704
128,FULL,message,RECIPIENT,73.969137,0.974488
128,FULL,message,RECIPIENT,79.248942,0.989435
128,FULL,message,RECIPIENT,71.305036,0.995938
128,FULL,message,RECIPIENT,70.687231,1.026121
128,FULL,message,RECIPIENT,69.336034,1.042009
128,FULL,message,RECIPIENT,78.661996,1.028959
128,FULL,message,RECIPIENT,71.179049,0.996744
128,FULL,message,RECIPIENT,75.635661,1.034973
128,FULL,message,RECIPIENT,71.758486,1.035517
128,FULL,message,RECIPIENT,67.128822,1.02933
128,FULL,message,RECIPIENT,75.148689,1.016033
128,FULL,message,RECIPIENT,81.130152,1.017725
128,FULL,message,RECIPIENT,72.258789,0.921905
128,FULL,message,RECIPIENT,77.176779,1.035426
128,FULL,message,RECIPIENT,69.43021,0.995141
128,FULL,message,RECIPIENT,70.795783,1.020497
128,FULL,message,RECIPIENT,73.596851,1.018229
128,FULL,message,RECIPIENT,73.912011,1.083766
128,FULL,message,RECIPIENT,75.759439,1.055884
128,FULL,message,RECIPIENT,66.699222,0.975464
128,FULL,message,RECIPIENT,75.780382,1.095559
128,FULL,message,RECIPIENT,74.544875,1.083653
128,FULL,message,RECIPIENT,79.439878,0.980979
128,FULL,message,RECIPIENT,65.885738,1.121141
128,FULL,message,RECIPIENT,73.886766,1.064638
128,FULL,message,RECIPIENT,70.865008,1.079418
128,FULL,message,RECIPIENT,79.881669,1.074788
128,FULL,message,RECIPIENT,74.937873,1.044933
128,FULL,message,RECIPIENT,74.525781,1.050541
128,FULL,message,RECIPIENT,70.195264,1.068541
128,FULL,message,RECIPIENT,77.096978,0.992156
128,FULL,message,RECIPIENT,76.899465,1.058161
128,FULL,message,RECIPIENT,74.716923,1.003418
128,FULL,message,RECIPIENT,73.683342,1.024536
128,FULL,message,RECIPIENT,77.291444,0.99313
128,FULL,message,RECIPIENT,74.533441,1.008792
128,FULL,message,RECIPIENT,69.103942,0.981795
128,FULL,message,RECIPIENT,75.522969,1.012192
128,FULL,message,RECIPIENT,66.179201,1.024157
128,FULL,message,RECIPIENT,74.964354,1.059048
128,FULL,message,RECIPIENT,68.944804,0.659307
128,FULL,message,RECIPIENT,67.987023,1.020929
128,FULL,message,RECIPIENT,71.531762,0.673706
128,FULL,message,RECIPIENT,69.873464,0.997421
128,FULL,message,RECIPIENT,71.516596,0.996727
128,FULL,message,RECIPIENT,77.768093,1.011151
128,FULL,message,RECIPIENT,73.495401,1.025945
